,Age G,Age^2,Ast,Comb^2,Disruption_Score,Dominance_Score,Double_Digit_Sacks,FF,FR,GS^2,Impact_Plays,Int,Int_Yds,PD,QBHits,Sack_Conv_Rate,Solo_Tackle_Pct,TFL,Turnover_Creator,target,season
82,-0.8716632782569146,-1.2747994001676237,-0.4783025107527402,-0.4924534587703503,2.843890297722659,2.3079737217618295,1.0515184529577069,2.5074842888243016,0.7500348433674678,0.3967677328015067,2.0032594987854853,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,1.722178760652522,0.41508631619075304,0.6423344532390135,2.155608375882985,0.656459615299629,6.0,2013
239,0.40943071560627625,0.1875388783225319,-0.9798423904489334,1.2169656775760567,0.17936458153299578,0.0487036974356038,-0.9510056596602788,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.4216470130989919,0.7626332380582656,0.9099066375632514,-0.1524873745987641,0.0771260245813825,-0.3635030609682154,1.0397806816050554,-0.01908293533890754,0.656459615299629,1.0,1992
115,1.434305910696829,1.5638572580779724,0.5247772486396461,-0.090307805205711,0.5269114140794736,0.3624912008142463,1.0515184529577069,1.4048723519728687,-1.0403709117677777,-0.2939625635261815,0.5722767736405627,-0.697788267724291,-0.5680431973385178,-1.5799896645173148,-0.2753852760052902,1.0027009403728453,0.15714035632006357,-0.612180565672151,0.656459615299629,2.0,2007
234,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.24471372965273108,0.17936458153299578,0.6762787041928887,1.0515184529577069,0.3022604151214353,0.7500348433674678,0.3967677328015067,0.5722767736405627,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.1349142308489002,1.0397806815855686,-0.01908293533890754,0.656459615299629,2.0,1992
306,0.1532119168336381,-0.12786741703808988,-0.12005973954117365,-0.3653574257221229,-0.16818225101348205,-0.20232630526731019,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-0.40681666987964765,-0.33268289127865186,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-0.03052144056441196,0.3318295873563563,-0.01908293533890754,0.656459615299629,1.0,1983
127,0.1532119168336381,-0.12786741703808988,0.7397229113665862,1.2534288842238954,0.0635156373508365,-0.4533563079702242,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,0.3967677328015067,-1.3105952331290724,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,0.0771260245813825,-0.4467484660691664,0.40312208632571395,0.9694131152164982,-1.5233229534517037,34.0,2005
99,-0.10300688193900008,-0.4318043925674163,0.1665344774280796,-0.38441432796193975,-0.8632759161064377,-0.9554163133760522,-0.9510056596602788,-1.3516574901557148,-0.14516803420015495,-0.2939625635261815,-1.6118547542122141,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,-0.627896576591963,-0.13755124715080913,0.21785106651683211,-0.01908293533890754,-1.5233229534517037,1.0,2010
288,-0.6154444794842764,-1.0052703841321833,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.014053803240124695,-0.9510056596602788,-0.2490455533042814,0.7500348433674678,0.3967677328015067,-0.030242268525720588,0.03242248516698727,-0.40009435246331676,-0.1524873745987641,0.0771260245813825,0.05272396453653895,-2.196567177732492,-0.01908293533890754,0.656459615299629,6.0,1983
295,0.6656495143789144,0.514414493514449,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.1395688045915817,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,0.12038749201585024,0.7626332380582656,0.7923424461506107,-0.1524873745987641,0.0771260245813825,-0.4467484660691664,-2.196567177732492,-0.01908293533890754,0.656459615299629,2.0,1983
70,-1.1278820770295528,-1.5328590963717688,0.8113714656088995,1.3646191563475514,-1.2108227486529155,-0.7043863106731382,-0.9510056596602788,-1.3516574901557148,-0.14516803420015495,0.3967677328015067,-0.33150178960886223,1.1277386145039048,0.6411884857629297,1.512931963639545,-1.6854304783519811,1.218159635550273,0.39251110973823067,-0.612180565672151,0.656459615299629,9.0,2016
250,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,1.004488720319516,-0.16818225101348205,0.23697619946278928,1.0515184529577069,-0.2490455533042814,1.6452377209350906,0.3967677328015067,-0.030242268525720588,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.718687205344146,1.0397806816036597,-0.01908293533890754,-1.5233229534517037,1.0,1991
10,0.585581139762465,-0.12786741703808988,0.30983158591270626,-0.4576408499543069,1.2220050791724293,0.7390362048686172,1.0515184529577069,0.853566383547152,-1.0403709117677777,1.1320612740535618,0.27101725255742104,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.312133558305831,0.37057005674842497,0.0524203177198313,1.1671123253275792,0.656459615299629,2.0,2024
112,-1.3520735259556111,-0.4318043925674163,-0.4066539565104269,-0.7398930791912794,-0.8632759161064377,-0.8926588127003237,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,-2.0987739829630443,-1.5365398739414289,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,-0.5103928097297388,-0.11376684568756165,0.3925111096942166,-0.01908293533890754,-1.5233229534517037,4.0,2007
36,-0.5033487550212472,-1.2747994001676237,0.6680743571242728,-0.346000414785616,0.2952135257151551,0.4880062021657033,1.0515184529577069,0.3022604151214353,1.6452377209350906,1.1320612740535618,0.27101725255742104,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.782148625754728,0.2832497017591214,-0.10538856094465891,0.1786162747721736,0.656459615299629,24.0,2022
202,2.4591811057873816,3.1236847551341382,0.7397229113665862,0.8356775784313745,0.8744582466259514,0.17421869878706078,-0.9510056596602788,1.4048723519728687,2.5404405985027134,0.3967677328015067,0.8735362947237043,1.1277386145039048,0.40606010293764827,-0.1524873745987641,0.0771260245813825,-0.6964846813720189,0.3336684213838629,-0.01908293533890754,0.656459615299629,2.0,1995
270,-1.7684290739611481,-0.4318043925674163,-0.9798423904489334,-0.11326612050249825,0.5269114140794736,1.4921262129773591,1.0515184529577069,0.853566383547152,-0.14516803420015495,-2.0987739829630443,1.6266850974315583,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,2.05061368695936,1.0397806815892183,-0.01908293533890754,0.656459615299629,63.0,1987
302,-0.8716632782569146,-1.2747994001676237,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,0.23697619946278928,1.0515184529577069,-0.2490455533042814,0.7500348433674678,0.3967677328015067,-0.030242268525720588,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.718687205344146,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,1.0,1983
96,1.434305910696829,1.5638572580779724,1.1696142368204658,0.5205634469068438,1.3378540233545886,0.7390362048686172,1.0515184529577069,1.9561783203985854,-0.14516803420015495,0.3967677328015067,1.0994809355360606,0.03242248516698727,-0.5344534283634775,-0.39040442291852256,0.19462979144360676,0.21921477474240472,0.06887632379985952,0.1786162747721736,0.656459615299629,8.0,2010
215,0.40943071560627625,0.1875388783225319,-0.9798423904489334,0.3742604572704544,-0.16818225101348205,-0.1395688045915817,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,0.7229065341821335,2.223054743840822,1.7496508619392566,-0.1524873745987641,0.0771260245813825,-1.1127117068767733,1.039780681597735,-0.01908293533890754,0.656459615299629,35.0,1993
271,-2.1527572721201054,-1.0052703841321833,-0.9798423904489334,-0.06704938121223372,0.17936458153299578,0.23697619946278928,1.0515184529577069,0.3022604151214353,0.7500348433674678,-2.0987739829630443,0.04507261174506482,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.552196395142244,1.0397806815903108,-0.01908293533890754,0.656459615299629,10.0,1987
191,0.40943071560627625,0.1875388783225319,-0.19170829378348697,-0.5094096001333369,0.17936458153299578,0.3624912008142463,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.19570237228663565,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.718687205344146,0.40406949492451866,-0.01908293533890754,0.656459615299629,5.0,1996
66,0.40943071560627625,0.1875388783225319,0.23818303167039293,-0.06704938121223372,-1.442520637017234,-1.1436888154032376,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,0.3967677328015067,-0.7080761909627893,1.1277386145039048,0.1373419511373266,1.2750149153197865,-1.9204380120764297,0.2192147742667166,0.3344228148148278,-1.0075789858943132,0.656459615299629,1.0,2017
131,-0.10300688193900008,-0.4318043925674163,0.1665344774280796,0.8028156761438163,-0.39988013937780065,-0.32784130661876715,-0.9510056596602788,-0.8003515217299981,0.7500348433674678,0.3967677328015067,-0.7080761909627893,-0.33268289127865186,0.036572644212205976,0.5612637703605112,0.0771260245813825,-0.11376684566536287,0.5647204453695087,0.1786162747721736,-1.5233229534517037,2.0,2005
303,2.4591811057873816,3.1236847551341382,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-1.1436888154032376,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-1.6871696344829996,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-1.1127117068767733,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,1.0,1983
125,0.18523926668021787,1.2025736833921692,0.6680743571242728,0.6119465450489576,-0.979124860288597,-0.8926588127003237,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,-0.9401296149295028,-0.8587059515043601,0.03242248516698727,-0.11458131617547497,0.32334672204075277,-1.2154154109030841,0.40420456373861546,0.31710106252605036,-0.8098797757832321,0.656459615299629,1.0,2006
227,0.9218683131515526,0.8527594285376615,-0.9798423904489334,1.8776549733391565,0.17936458153299578,-0.26508380594303865,-0.9510056596602788,0.3022604151214353,1.6452377209350906,0.3967677328015067,-0.2561869093380768,0.03242248516698727,-0.2321455075881157,-0.1524873745987641,0.0771260245813825,-0.4467484660691664,1.0397806816083508,-0.01908293533890754,0.656459615299629,6.0,1992
71,-0.35922568071163824,-0.7242720482654474,-0.19170829378348697,-0.6485099810491656,0.4110624698973143,-0.0768113039158532,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,-0.7833910712335747,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,1.3696674600658492,-0.5863859197716446,0.28233756555762946,0.9694131152164982,-1.5233229534517037,3.0,2016
212,0.6816631893022044,1.2025736833921692,0.7397229113665862,0.00452654294833827,0.8744582466259514,0.3624912008142463,1.0515184529577069,1.4048723519728687,0.7500348433674678,-0.2939625635261815,0.49696189336977725,-0.33268289127865186,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.21921477473844053,0.08086279734759856,-0.01908293533890754,0.656459615299629,2.0,1994
266,-1.9605931730406267,-0.7242720482654474,-0.9798423904489334,-0.5094096001333369,0.17936458153299578,0.1114611981113323,1.0515184529577069,0.3022604151214353,-1.0403709117677777,-2.0987739829630443,-0.105557148796506,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.38570558494034235,1.0397806815740105,-0.01908293533890754,0.656459615299629,7.0,1988
94,-0.26314363117189893,0.514414493514449,0.023237368943452984,-0.38441432796193975,-1.2108227486529155,-0.8926588127003237,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,-0.9401296149295028,0.04507261174506482,1.857949367395183,1.1282401359010128,1.0370978670000282,-2.037941778938654,0.21921477398923178,0.3205922683997821,-1.2052781960053944,0.656459615299629,17.0,2010
207,0.20125294160350776,0.514414493514449,0.1665344774280796,0.05374436920550308,0.17936458153299578,-0.39059880729449564,-0.9510056596602788,0.3022604151214353,-0.14516803420015495,-0.2939625635261815,-0.105557148796506,0.7626332380582656,1.2625992118011735,-0.1524873745987641,0.0771260245813825,-0.9462208966748715,0.4159063954578117,-0.01908293533890754,0.656459615299629,16.0,1994
101,1.690524709469467,1.936610152595071,-0.4066539565104269,-0.15828242500600265,0.17936458153299578,0.0487036974356038,-0.9510056596602788,0.853566383547152,-0.14516803420015495,0.3967677328015067,1.4760553368899876,2.588160120286461,2.438241125927581,2.7025172052383373,-1.9204380120764297,0.7741841414491474,0.6899052373371963,-0.612180565672151,0.656459615299629,28.0,2009
327,-0.35922568071163824,-0.7242720482654474,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.39059880729449564,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,0.4216470130989919,2.223054743840822,1.783240630914297,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,-2.196567177732492,-0.01908293533890754,0.656459615299629,7.0,1980
326,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.6416288099974097,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,-1.0846505923167162,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-0.4467484660691664,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,8.0,1980
156,-0.35922568071163824,-0.7242720482654474,1.0979656825781527,1.8363900275442775,-0.6315780277421191,-0.8926588127003237,-0.9510056596602788,-1.3516574901557148,1.6452377209350906,0.3967677328015067,-1.385910113399858,0.03242248516698727,-0.5512483128509977,-0.1524873745987641,0.0771260245813825,-0.9462208966748715,0.35471434641927785,0.3763154848832547,-1.5233229534517037,30.0,2000
252,-1.239977801492582,-1.2747994001676237,-0.9798423904489334,-0.38441432796193975,1.2220050791724293,1.6176412143288161,1.0515184529577069,1.9561783203985854,0.7500348433674678,-0.2939625635261815,1.9279446185147,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.8841228767574578,1.0397806815804318,-0.01908293533890754,0.656459615299629,5.0,1990
141,1.1780871119241907,1.2025736833921692,2.315991104697479,2.486875627619916,-0.979124860288597,-1.1436888154032376,-0.9510056596602788,0.3022604151214353,-1.0403709117677777,0.3967677328015067,-0.105557148796506,1.1277386145039048,0.25490614254996735,1.7508490119593034,0.0771260245813825,-1.279202517078675,0.0603596189146019,-1.996075036449719,0.656459615299629,1.0,2004
29,0.585581139762465,-0.12786741703808988,2.6025853216667323,1.6345669290202327,-0.16818225101348205,-0.7043863106731382,-0.9510056596602788,0.853566383547152,-1.0403709117677777,1.1320612740535618,0.04507261174506482,0.7626332380582656,0.5404191788378091,1.0370978670000282,-1.6854304783519811,0.21921477448870436,-0.1861086590517217,-1.2052781960053944,0.656459615299629,2.0,2023
219,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.5260656327996336,0.5269114140794736,0.8645512062200742,1.0515184529577069,0.853566383547152,1.6452377209350906,-0.2939625635261815,1.0241660552652752,-0.33268289127865186,-0.5176585438759574,-0.1524873745987641,0.0771260245813825,1.0516688257479492,1.0397806815729596,-0.01908293533890754,0.656459615299629,7.0,1993
144,-0.9997726776432336,-1.0052703841321833,0.5964258028819595,-0.5094096001333369,-0.8632759161064377,-0.7043863106731382,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,-0.9401296149295028,-1.009335712045931,-0.697788267724291,-0.5680431973385178,0.7991808186802697,0.0771260245813825,-0.11376684566536287,-0.23164169172497273,-0.612180565672151,-1.5233229534517037,2.0,2003
228,0.40943071560627625,0.1875388783225319,-0.9798423904489334,0.4029208378043522,-0.16818225101348205,0.9900662075715312,1.0515184529577069,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,0.8735362947237043,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.717632066555556,1.0397806815980901,-0.01908293533890754,-1.5233229534517037,6.0,1992
73,0.40943071560627625,0.1875388783225319,0.0948859231857663,-0.090307805205711,-1.6742185253815527,-1.6457488208090656,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,0.3967677328015067,-1.009335712045931,0.7626332380582656,1.0778554824384525,0.5612637703605112,-2.2729493126631026,-1.4456933272805768,0.40932330639712267,-1.996075036449719,0.656459615299629,1.0,2016
222,0.40943071560627625,0.1875388783225319,-0.9798423904489334,-0.3653574257221229,0.17936458153299578,-0.26508380594303865,-0.9510056596602788,0.3022604151214353,-1.0403709117677777,0.3967677328015067,0.34633213282820646,1.492843990949544,2.8077285846530233,-0.1524873745987641,0.0771260245813825,-1.1127117068767733,1.0397806815812338,-0.01908293533890754,0.656459615299629,1.0,1993
296,-0.35922568071163824,-0.7242720482654474,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.20232630526731019,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,0.49696189336977725,1.857949367395183,0.3892652184501282,-0.1524873745987641,0.0771260245813825,-1.0294663017758223,-2.196567177732492,-0.01908293533890754,0.656459615299629,2.0,1983
19,0.857813613458393,0.1875388783225319,4.752041948936132,3.510996555074641,0.7586093024437922,-0.39059880729449564,-0.9510056596602788,1.4048723519728687,-1.0403709117677777,1.1320612740535618,-0.1808720290672914,0.03242248516698727,-0.5008636593884374,-0.1524873745987641,-1.8029342452142054,1.467895850669986,-0.4567963631709913,-0.2167821454499887,0.656459615299629,1.0,2024
181,0.9218683131515526,0.8527594285376615,-0.04841118529886033,-0.5260656327996336,1.2220050791724293,1.1783387095987168,1.0515184529577069,1.9561783203985854,-1.0403709117677777,0.3967677328015067,1.400740456619202,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.301405041050802,0.2748257330098531,-0.01908293533890754,0.656459615299629,1.0,1998
68,-0.35922568071163824,-0.7242720482654474,0.3814801401550196,-0.1803404142127198,1.10615613499027,0.6135212035171602,1.0515184529577069,1.4048723519728687,1.6452377209350906,0.3967677328015067,0.6475916539113481,-0.33268289127865186,-0.4672738904133972,-0.8662385195580394,0.782148625754728,-0.03692493324823023,0.19744356751788952,0.3763154848832547,0.656459615299629,18.0,2016
261,-0.03895218224584053,0.8527594285376615,-0.9798423904489334,0.02898540172857566,-0.8632759161064377,-1.3947188181061516,-0.9510056596602788,-1.3516574901557148,1.6452377209350906,-0.9401296149295028,-1.8377993950245703,0.03242248516698727,0.7419577926880504,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,1.0397806815923343,-0.01908293533890754,-1.5233229534517037,1.0,1989
275,-0.6154444794842764,-1.0052703841321833,-0.9798423904489334,0.6743691539604837,0.5269114140794736,0.17421869878706078,-0.9510056596602788,0.853566383547152,1.6452377209350906,-0.2939625635261815,0.7982214144529189,1.1277386145039048,0.5740089478128493,-0.1524873745987641,0.0771260245813825,-0.5299938711701172,1.0397806816009798,-0.01908293533890754,0.656459615299629,1.0,1986
2,1.1300460871543212,0.514414493514449,-0.4783025107527402,-0.6485099810491656,1.3378540233545886,1.1155812089229882,1.0515184529577069,0.3022604151214353,-0.14516803420015495,1.1320612740535618,0.34633213282820646,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,1.0171561594791765,0.219214774762225,0.5577714259231978,1.9579091657719039,0.656459615299629,37.0,2024
52,0.6656495143789144,0.514414493514449,-0.19170829378348697,-0.5584773720421567,1.8012498000832258,1.6803987150045447,1.0515184529577069,3.0587902572500183,1.6452377209350906,0.3967677328015067,2.229204139597842,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,0.782148625754728,0.9876338987752943,0.36808584284742724,-0.2167821454499887,0.656459615299629,14.0,2019
190,1.9467435082421052,2.3208323669434647,0.023237368943452984,-0.5896886764979198,-0.16818225101348205,0.4252487014899748,1.0515184529577069,-0.2490455533042814,1.6452377209350906,0.3967677328015067,0.19570237228663565,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.9684234206469983,0.15137146528968362,-0.01908293533890754,-1.5233229534517037,19.0,1996
157,-0.10300688193900008,-0.4318043925674163,-0.04841118529886033,-0.32634329515241906,0.8744582466259514,1.2410962102744452,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.7982214144529189,-0.697788267724291,-0.5680431973385178,-1.5799896645173148,0.0771260245813825,1.3846504461517528,0.4023182244449122,1.1671123253275792,0.656459615299629,11.0,2000
162,-0.2791573060951888,-0.12786741703808988,0.023237368943452984,-0.7277386769753333,0.6427603582616329,0.4880062021657033,1.0515184529577069,0.853566383547152,0.7500348433674678,-0.2939625635261815,0.34633213282820646,-0.697788267724291,-0.5680431973385178,-0.628321471238281,0.0771260245813825,0.6354418002431949,-0.06531370942262124,0.1786162747721736,0.656459615299629,19.0,1999
153,-0.8716632782569146,-1.2747994001676237,0.9546685740935261,1.1093767098126812,-0.5157290835599599,-0.4533563079702242,-0.9510056596602788,-0.2490455533042814,0.7500348433674678,0.3967677328015067,-0.1808720290672914,0.39752786161262643,0.4396498719126885,0.32334672204075277,0.0771260245813825,-0.4467484660691664,0.2992604087052618,-0.612180565672151,0.656459615299629,20.0,2001
87,0.6656495143789144,0.514414493514449,0.4531286943973329,-0.24471372965273108,2.4963434651761816,1.7431562156802731,1.0515184529577069,2.5074842888243016,-1.0403709117677777,0.3967677328015067,1.8526297382439147,0.03242248516698727,-0.41688923695083685,-0.1524873745987641,0.42963732516805525,0.5811513186688368,0.11510986463755127,1.5625107455497416,0.656459615299629,21.0,2011
20,2.4912084556339615,2.3208323669434647,3.1041252013629252,1.6345669290202327,-0.7474269719242784,-1.3947188181061516,-0.9510056596602788,-0.8003515217299981,0.7500348433674678,1.1320612740535618,-1.9131142752953558,-0.697788267724291,-0.5680431973385178,-0.628321471238281,-1.3329191777653084,-0.6132392763335021,-0.35773316674398264,-0.41448135556106985,-1.5233229534517037,1.0,2024
33,1.9467435082421052,1.5638572580779724,0.23818303167039293,-0.15828242500600265,1.917098744265385,1.6803987150045447,1.0515184529577069,1.4048723519728687,-1.0403709117677777,1.1320612740535618,1.2501106960776314,-0.697788267724291,-0.5680431973385178,0.7991808186802697,0.312133558305831,1.1273464667605095,0.29629536255496597,1.7602099556608228,0.656459615299629,1.0,2023
128,-0.35922568071163824,-0.7242720482654474,-0.5499510649950535,-0.7152841660626971,1.2220050791724293,0.4880062021657033,1.0515184529577069,1.9561783203985854,-1.0403709117677777,-1.541733421408457,0.5722767736405627,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.0771260245813825,0.38570558494034235,0.5774452730851409,-0.01908293533890754,0.656459615299629,4.0,2005
38,0.857813613458393,0.1875388783225319,0.023237368943452984,-0.6196995461669228,0.7586093024437922,0.9273087068958027,1.0515184529577069,1.4048723519728687,1.6452377209350906,1.1320612740535618,1.0994809355360606,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.782148625754728,0.6034243367664731,0.11510986462339838,-0.2167821454499887,0.656459615299629,5.0,2022
280,-0.35922568071163824,-0.7242720482654474,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,0.17421869878706078,1.0515184529577069,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,0.04507261174506482,-0.33268289127865186,-0.5848380818260379,-0.1524873745987641,0.0771260245813825,0.46895099004129304,-2.196567177732492,-0.01908293533890754,0.656459615299629,19.0,1984
231,0.20125294160350776,0.514414493514449,-0.9798423904489334,0.20860045669755822,0.17936458153299578,0.4880062021657033,1.0515184529577069,0.3022604151214353,-1.0403709117677777,-0.2939625635261815,0.34633213282820646,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.8851780155460474,1.0397806815954387,-0.01908293533890754,0.656459615299629,3.0,1992
170,1.1780871119241907,1.2025736833921692,0.023237368943452984,-0.7277386769753333,0.17936458153299578,0.0487036974356038,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,-0.1808720290672914,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.30246017983939144,-0.06531370942262124,-0.01908293533890754,0.656459615299629,6.0,1998
254,0.40943071560627625,0.1875388783225319,-0.9798423904489334,0.6119465450489576,-0.8632759161064377,-1.5202338194576086,-0.9510056596602788,-1.3516574901557148,-0.14516803420015495,0.3967677328015067,-2.2896886766492828,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-1.279202517078675,1.039780681600381,-0.01908293533890754,-1.5233229534517037,1.0,1990
171,-0.6154444794842764,-1.0052703841321833,-0.2633568480258003,-0.24471372965273108,-0.8632759161064377,-0.5161138086459527,-0.9510056596602788,-1.3516574901557148,-0.14516803420015495,0.3967677328015067,0.27101725255742104,2.588160120286461,1.6656764395016561,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,0.5774452731115597,-0.01908293533890754,0.656459615299629,4.0,1998
187,0.40943071560627625,0.1875388783225319,1.2412627910627791,1.40228279778215,-0.5157290835599599,-0.6416288099974097,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,-0.8587059515043601,0.03242248516698727,-0.33291481451323635,-0.1524873745987641,0.0771260245813825,-0.6132392762710681,0.24353636700693504,-0.01908293533890754,0.656459615299629,5.0,1997
132,-0.7115265290240157,-0.12786741703808988,-0.5499510649950535,-0.32634329515241906,-1.5583695811993934,-1.080931314727509,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,-0.9401296149295028,0.19570237228663565,2.223054743840822,1.7664457464267767,3.8921024468371295,0.0771260245813825,-1.4456933272805768,0.7455672398268337,-1.7983758263386378,0.656459615299629,1.0,2005
188,0.9218683131515526,0.8527594285376615,0.23818303167039293,-0.4397843825012502,-0.16818225101348205,-0.26508380594303865,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-0.1808720290672914,0.39752786161262643,-0.2993250455381961,-0.1524873745987641,0.0771260245813825,-0.4467484660691664,0.12281545477326236,-0.01908293533890754,0.656459615299629,4.0,1997
107,-0.10300688193900008,-0.4318043925674163,0.0948859231857663,0.07880344537912053,2.9597392419048183,2.5590037244647434,1.0515184529577069,1.9561783203985854,-0.14516803420015495,0.3967677328015067,1.9279446185147,-0.697788267724291,-0.5680431973385178,-1.104155567877798,1.252163693203625,0.7741841421151107,0.4618614209993872,2.94640521632731,0.656459615299629,13.0,2008
54,0.1532119168336381,-0.12786741703808988,-0.04841118529886033,-0.4751972087106736,2.0329476884475444,2.1197012197346443,1.0515184529577069,1.9561783203985854,-1.0403709117677777,0.3967677328015067,2.153889259327056,-0.33268289127865186,-0.5008636593884374,-1.104155567877798,2.0746900612391945,0.30920980732032466,0.31439236828271977,1.3648115354386605,0.656459615299629,2.0,2019
150,0.40943071560627625,0.1875388783225319,0.7397229113665862,-0.24471372965273108,2.1487966326297037,1.8686712170317301,1.0515184529577069,2.5074842888243016,0.7500348433674678,0.3967677328015067,1.9279446185147,-0.697788267724291,-0.5680431973385178,0.32334672204075277,0.0771260245813825,1.6343866614546056,-0.06982429875205264,0.9694131152164982,0.656459615299629,11.0,2002
152,0.9218683131515526,0.8527594285376615,-0.12005973954117365,-0.1803404142127198,2.612192409358341,2.6845187258162007,1.0515184529577069,1.9561783203985854,-0.14516803420015495,0.3967677328015067,2.304519019868627,-0.697788267724291,-0.5680431973385178,-1.104155567877798,0.0771260245813825,2.3003499022622127,0.5077782937540503,2.353307585994066,0.656459615299629,27.0,2001
16,0.44145806545285604,0.8527594285376615,0.30983158591270626,-0.7745556336589778,-0.8632759161064377,-1.080931314727509,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,-0.2939625635261815,-1.4612249936706434,-0.697788267724291,-0.5680431973385178,-1.5799896645173148,0.0771260245813825,-0.6132392762710681,-0.5346588175633114,-0.612180565672151,-1.5233229534517037,1.0,2024
233,1.1780871119241907,1.2025736833921692,-0.9798423904489334,-0.3653574257221229,1.2220050791724293,1.0528237082472598,1.0515184529577069,1.9561783203985854,1.6452377209350906,0.3967677328015067,1.400740456619202,-0.33268289127865186,-0.11458131617547497,-0.1524873745987641,0.0771260245813825,0.9684234206469983,1.0397806815812338,-0.01908293533890754,0.656459615299629,2.0,1992
